freq,impedance
284.325722779361,348.071032226583
288.292361115119,346.344763629537
292.314338164283,344.620979128581
296.392425959223,342.902448329529
300.527407302963,341.201409315479
304.720075919439,339.520946687131
308.971236605857,337.856283998649
313.28170538718,336.195405527951
317.652309672761,334.537427991577
322.083888415173,332.905472788487
326.577292271246,331.318835889548
331.133383765354,329.770599456615
335.753037454978,328.247875263086
340.437140098585,326.749628759417
345.186590825836,325.282210575773
350.002301310188,323.852677704046
354.885195943881,322.457070328506
359.83621201539,321.086737619309
364.856299889331,319.740038657238
369.946423188892,318.420023094099
375.107558980803,317.127104967843
380.340697962887,315.857583508595
385.646844654226,314.608746361782
391.027017587987,313.379183100899
396.482249506927,312.172696749518
402.013587561634,310.989145478679
407.622093511534,309.822602776035
413.308843928693,308.673657698141
